Query,Result,Found_Count,Found_Dns
https://www.google.com/search?q=inurl%3Ablg0007.com+OR+inurl%3Ablg1212.com+OR+inurl%3Agta5cheatsformoney.com+OR+inurl%3Aqalari.com+OR+inurl%3Athelocaldraft.com+OR+inurl%3Aonlinewealthnet.com+OR+inurl%3Aspearfishinglog.com&tbm=nws,Not Found,0,
https://www.google.com/search?q=inurl%3Acecilrhodes.net+OR+inurl%3Aadventistfora.com+OR+inurl%3Ahispadic.com+OR+inurl%3Aseomarketer.net+OR+inurl%3Auav-insurance.com+OR+inurl%3Athupham.com+OR+inurl%3Axoaixanh.com&tbm=nws,Not Found,0,
https://www.google.com/search?q=inurl%3Anowpromote.com+OR+inurl%3Atrublog.org+OR+inurl%3Azip-copy.net+OR+inurl%3Alotyes.com+OR+inurl%3Acajuntigertrap.com+OR+inurl%3Aaclick2crafts.com+OR+inurl%3Ablg44.com&tbm=nws,Not Found,0,
https://www.google.com/search?q=inurl%3Aanimales-en-extincion.info+OR+inurl%3Agrosirperlengkapanbayimurah.com+OR+inurl%3Aonlinevips.com+OR+inurl%3Adogjoy.org+OR+inurl%3Alistofbabyboynames.com+OR+inurl%3Alistofbabygirlnames.com+OR+inurl%3Amasterdomino88.com&tbm=nws,Not Found,0,
https://www.google.com/search?q=inurl%3Ageekamites.com+OR+inurl%3Afainly.com+OR+inurl%3Aistanbulshoppingtour.com+OR+inurl%3Aajiela.com+OR+inurl%3Afriedelectronics.com+OR+inurl%3Acustominspired.com+OR+inurl%3Ayixuanju.com+OR+inurl%3Aairamidis.com&tbm=nws,Not Found,0,
https://www.google.com/search?q=inurl%3Aonlinefame.com+OR+inurl%3Athe-metaverse.com+OR+inurl%3Ahollywoodmirror.com+OR+inurl%3ADomain+OR+inurl%3Apitayajuicebar.com+OR+inurl%3Aec-mex.com+OR+inurl%3Aawesomewptheme.com&tbm=nws,Searched and Not Found,0,
https://www.google.com/search?q=inurl%3Amasterdomino88.net+OR+inurl%3Amasterdomino88.org+OR+inurl%3Amasterdomino88.info+OR+inurl%3Aconnected.fyi+OR+inurl%3Aearth.fyi+OR+inurl%3Aphoebeaudio.com+OR+inurl%3Aice.fyi+OR+inurl%3Acolorarti.com&tbm=nws,Not Found,0,
https://www.google.com/search?q=inurl%3Achloethecloud.com+OR+inurl%3Apureskinny.com+OR+inurl%3Aeraprofits.com+OR+inurl%3Ahmfly.com+OR+inurl%3Ahtkqyk.com+OR+inurl%3Abxhrfy.com+OR+inurl%3Adxjps.com+OR+inurl%3Amatrimonialbank.com&tbm=nws,Not Found,0,
https://www.google.com/search?q=inurl%3Acdzab.com+OR+inurl%3Anmysh.com+OR+inurl%3Alivinginsebastian.com+OR+inurl%3Acommercial-vehicle-insurance.com+OR+inurl%3Anewhotshoes.com+OR+inurl%3Akillthedust.com+OR+inurl%3Acrafteveryday.com&tbm=nws,Not Found,0,
https://www.google.com/search?q=inurl%3Aclassificados-aladin.com+OR+inurl%3Acoolairmax.com+OR+inurl%3Absbaviation.com+OR+inurl%3Aomagazine.info+OR+inurl%3Afuturebiker.com+OR+inurl%3Aonlinemarketer.biz+OR+inurl%3Agogoyu.com&tbm=nws,Not Found,0,
https://www.google.com/search?q=inurl%3Aliverail.net+OR+inurl%3Abarnonefarms.com+OR+inurl%3Awytecalf.com+OR+inurl%3Astrathhavenfootball.com+OR+inurl%3Aaladin-classificados.com+OR+inurl%3Aaladinclassificados.com+OR+inurl%3Aclassificadosaladin.com&tbm=nws,Not Found,0,
https://www.google.com/search?q=inurl%3Apakseo.com+OR+inurl%3Abecomewildlyfree.com+OR+inurl%3Abecomewildlyfree.net+OR+inurl%3Aearthylori.com+OR+inurl%3Atoxicfreelori.com+OR+inurl%3Aim-marketplace.com+OR+inurl%3Avegasairlinetickets.com&tbm=nws,Not Found,0,
https://www.google.com/search?q=inurl%3Avranato.com+OR+inurl%3Aholoanato.com+OR+inurl%3Aanato3d.com+OR+inurl%3Aanatoar.com+OR+inurl%3Aanatomr.com+OR+inurl%3Aanatovr.com+OR+inurl%3Aanatoholo.com+OR+inurl%3Asztarot.com&tbm=nws,Not Found,0,
