Query,Result,Found_Count,Found_Dns
https://www.google.nr/search?q=inurl%3Alycomingcountynews.com+OR+inurl%3Amycineworld.com+OR+inurl%3Asuperfastwebhosting.com+OR+inurl%3Avipbmx.com+OR+inurl%3Aempirecashflow.com+OR+inurl%3Aproductolandia.com+OR+inurl%3Asemplanners.com+OR+inurl%3Athecustomrings.com&tbm=nws,Not Found,0,
https://www.google.com.np/search?q=inurl%3Atelsso.ca+OR+inurl%3Arealtimerobotics.de+OR+inurl%3Apangkalanmaya.com+OR+inurl%3Aeslathome.com+OR+inurl%3Alongertelomeres.com+OR+inurl%3Asmarter-business.com+OR+inurl%3Ascamocracy.com&tbm=nws,Not Found,0,
https://www.google.nl/search?q=inurl%3Aeatlantis.com+OR+inurl%3Arobothics.com+OR+inurl%3Adinosaurdrawings.com+OR+inurl%3Aeasysunglass.com+OR+inurl%3Aosteo-pathy.com+OR+inurl%3Aatoz.chat+OR+inurl%3Acutewhale.com&tbm=nws,Not Found,0,
https://www.google.com.ni/search?q=inurl%3Atheinternet.men+OR+inurl%3Atopspam.com+OR+inurl%3Acollectivehousing.com+OR+inurl%3Araysoflove.com+OR+inurl%3Atvbooks.com+OR+inurl%3Amokabar.com+OR+inurl%3Aqueenbeenie.com+OR+inurl%3Aindianairways.com&tbm=nws,Not Found,0,
https://www.google.com.ng/search?q=inurl%3Afirststepsacademy.com+OR+inurl%3Atechhere.com+OR+inurl%3Arkstudios.com+OR+inurl%3Aaremulator.com+OR+inurl%3Arodneylee.com+OR+inurl%3Aartinpublicplaces.com+OR+inurl%3Aconzulting.com+OR+inurl%3Ahoneybushtea.com&tbm=nws,Not Found,0,
https://www.google.com.ng/search?q=inurl%3Acalelladepalafrugell.com+OR+inurl%3Aarinventory.com+OR+inurl%3Areisgidsen.com+OR+inurl%3Acuisinesdumonde.com+OR+inurl%3Adevreugd.com+OR+inurl%3Aculturallycreative.com+OR+inurl%3Aheartinnovation.com+OR+inurl%3Amusicattic.com&tbm=nws,Not Found,0,
https://www.google.com.ng/search?q=inurl%3Abourtrees.com+OR+inurl%3Adiarchies.com+OR+inurl%3Acutches.com+OR+inurl%3Ahauntries.com+OR+inurl%3Aunfrees.com+OR+inurl%3Abloebaum.com+OR+inurl%3Ahaircut411.com+OR+inurl%3Alawfirm365.com&tbm=nws,Not Found,0,
https://www.google.com.ng/search?q=inurl%3Aguidara.com+OR+inurl%3Azenconsult.com+OR+inurl%3Aonemanvan.com+OR+inurl%3Abeautymission.com+OR+inurl%3Ateaseanddeny.com+OR+inurl%3Aecoholiday.com+OR+inurl%3Aoxfordedu.com+OR+inurl%3Aschildershop.com&tbm=nws,Not Found,0,
https://www.google.nl/search?q=inurl%3Ablissskincare.com+OR+inurl%3Aexopak.com+OR+inurl%3Acohesioncreative.com+OR+inurl%3Agrandeclub.com+OR+inurl%3Azerogravityyoga.com+OR+inurl%3Ajarld.com+OR+inurl%3Ainthemidnighthour.com+OR+inurl%3Agodsofindia.com&tbm=nws,Not Found,0,
https://www.google.nr/search?q=inurl%3Alegaljiu-jitsu.com+OR+inurl%3Abiodifferences.net+OR+inurl%3Asportsbliss.com+OR+inurl%3Aactivitiesforteens.com+OR+inurl%3Agiftsetforwomen.com+OR+inurl%3Agoodreadsforwomen.com+OR+inurl%3Ajb-print.com&tbm=nws,Not Found,0,
