Query,Result,Found_Count,Found_Dns
https://www.google.dk/search?q=inurl%3Ajzhdtls.com+OR+inurl%3Axinyiltd.com+OR+inurl%3Agtbhm.com+OR+inurl%3Asitcby.com+OR+inurl%3Andxdp.com+OR+inurl%3Askjyz.com+OR+inurl%3Afaezuon.com+OR+inurl%3Agdaswpw.com&tbm=nws,Not Found,0,
https://www.google.com.do/search?q=inurl%3Aqqchuo.com+OR+inurl%3Amaaniacs.com+OR+inurl%3Asireborny.com+OR+inurl%3Aezdingcan.com+OR+inurl%3Aanxinjmw.com+OR+inurl%3Ataecomms.com+OR+inurl%3Adubeune.com+OR+inurl%3Aexnessfaq.com&tbm=nws,Not Found,0,
https://www.google.dm/search?q=inurl%3Aefmcam.com+OR+inurl%3Agesflat.com+OR+inurl%3Akuasafx.com+OR+inurl%3Agousijinri.com+OR+inurl%3Amehcomics.com+OR+inurl%3Agsqinzhou.com+OR+inurl%3Arblall.com+OR+inurl%3Ahaoletter.com&tbm=nws,Not Found,0,
https://www.google.com.eg/search?q=inurl%3Ajsycmn.com+OR+inurl%3Ablockees.com+OR+inurl%3Atyhstar.com+OR+inurl%3Aloev268.com+OR+inurl%3Aiiscache.com+OR+inurl%3Ainmaku.com+OR+inurl%3Axfuqlq.com+OR+inurl%3Aexpools.com&tbm=nws,Not Found,0,
https://www.google.dz/search?q=inurl%3Awindlanka.com+OR+inurl%3Agyspsx.com+OR+inurl%3Awanaibogai.com+OR+inurl%3Aolperu.com+OR+inurl%3Ainsaaasd.com+OR+inurl%3Akwwse.com+OR+inurl%3Aexxonbp.com+OR+inurl%3Arellekka.com&tbm=nws,Not Found,0,
https://www.google.es/search?q=inurl%3Agxheshan.com+OR+inurl%3Ayabosong.com+OR+inurl%3Ashbaiyang.com+OR+inurl%3Akarimeid.com+OR+inurl%3A8880089.com+OR+inurl%3Atneasy.com+OR+inurl%3Asnx3.com+OR+inurl%3Amlmeasy.com&tbm=nws,Not Found,0,
https://www.google.com.ec/search?q=inurl%3Arehearsl.com+OR+inurl%3Amypaka.com+OR+inurl%3Akhcfg.com+OR+inurl%3Atohuayoung.com+OR+inurl%3Arussbrit.com+OR+inurl%3Alyshunma.com+OR+inurl%3Arfshenlv.com+OR+inurl%3Arbceco.com&tbm=nws,Not Found,0,
https://www.google.dk/search?q=inurl%3Aivcqa.com+OR+inurl%3Anjychb.com+OR+inurl%3Abjysgk.com+OR+inurl%3Alulupoke.com+OR+inurl%3Atybsp.com+OR+inurl%3Ajagzb.com+OR+inurl%3Asewdorky.com+OR+inurl%3Akgzfh.com&tbm=nws,Not Found,0,
https://www.google.es/search?q=inurl%3Aqof6.com+OR+inurl%3Avertael.com+OR+inurl%3Arouptuan.com+OR+inurl%3Ahuajiajd.com+OR+inurl%3Asudeye.com+OR+inurl%3Aidezai.com+OR+inurl%3Alygylmc.com+OR+inurl%3Axiaohebuji.com&tbm=nws,Not Found,0,
https://www.google.com.eg/search?q=inurl%3Ajelsac.com+OR+inurl%3Akiscy.com+OR+inurl%3Ayenidecor.com+OR+inurl%3Ajomets.com+OR+inurl%3Agegeps.com+OR+inurl%3Atubient.com+OR+inurl%3Amorbux.com+OR+inurl%3Acn1tv.com&tbm=nws,Not Found,0,
