Query,Found_Dns
https://www.google.com.af/search?q=best%20airlines%20credit%20card&start=10&gl=us,"www.cnbc.com,www.cnbc.com,money.com,www.valuepenguin.com,www.wsj.com,www.investopedia.com,johnnyjet.com,www.creditkarma.com,lendedu.com,thriftytraveler.com"
https://www.google.com.af/search?q=best%20airlines%20credit%20card&start=00&gl=us,"www.nerdwallet.com,www.nerdwallet.com,www.nerdwallet.com,www.forbes.com,thepointsguy.com,thepointsguy.com,thepointsguy.com,thepointsguy.com,www.cnn.com,wallethub.com,money.usnews.com,www.bankrate.com,www.businessinsider.com,www.creditcards.com,www.cnet.com"
